factor_level,formal_replication_index,formal_structural_seed,step_index,wall_latency_ms
2,0,101,13,0.303507
10,0,101,21,0.448987
1,0,101,9,0.427532
1,0,101,24,0.806419
20,0,101,3,0.462391
50,0,101,15,0.447652
5,0,101,5,0.438635
20,0,101,8,0.463602
5,0,101,31,0.242557
1,0,101,14,0.42502
2,0,101,2,0.484506
50,0,101,28,0.440271
10,0,101,12,0.462239
50,0,101,16,0.48421
10,0,101,19,0.211358
20,0,101,6,0.442925
5,0,101,17,0.456023
50,0,101,30,0.750477
2,0,101,32,0.740308
10,0,101,25,0.280848
50,0,101,10,0.433817
1,0,101,13,0.544084
2,0,101,19,0.393119
20,0,101,28,0.452484
5,0,101,24,0.847393
5,0,101,25,0.280396
10,0,101,7,0.444363
50,0,101,31,0.254406
1,0,101,30,0.452885
50,0,101,7,0.439509
10,0,101,18,0.460714
5,0,101,27,0.44823
2,0,101,10,0.791296
5,0,101,26,0.770281
2,0,101,24,0.436894
10,0,101,6,0.454182
20,0,101,32,0.434812
5,0,101,2,0.463669
20,0,101,29,0.11905
20,0,101,27,0.484305
20,0,101,21,0.451849
10,0,101,15,0.447939
2,0,101,1,0.49546
20,0,101,2,0.472667
20,0,101,26,0.432311
2,0,101,26,0.443599
10,0,101,10,0.774586
20,0,101,5,0.436275
2,0,101,4,0.441156
20,0,101,10,0.529823
5,0,101,12,0.432976
1,0,101,11,1.163503
1,0,101,25,0.27263
1,0,101,5,0.438951
2,0,101,7,0.434176
5,0,101,21,0.45312
50,0,101,13,0.315672
5,0,101,3,0.892326
50,0,101,29,0.119577
20,0,101,13,0.310014
1,0,101,2,0.780578
50,0,101,14,0.762969
2,0,101,17,0.370469
50,0,101,19,0.350032
5,0,101,11,0.472884
2,0,101,29,0.117194
5,0,101,6,0.446662
2,0,101,6,0.442836
1,0,101,12,0.437786
10,0,101,4,0.877704
1,0,101,29,0.172549
5,0,101,23,0.222068
20,0,101,24,0.430338
10,0,101,27,0.45094
20,0,101,18,0.810155
10,0,101,24,0.76999
50,0,101,9,0.440729
20,0,101,22,0.448469
2,0,101,8,0.627427
50,0,101,4,0.801381
1,0,101,27,0.447372
10,0,101,20,0.835553
10,0,101,26,0.438592
2,0,101,5,0.441162
20,0,101,23,0.221855
2,0,101,9,0.431484
2,0,101,31,0.254235
50,0,101,25,0.514347
20,0,101,19,0.206282
50,0,101,26,0.444198
1,0,101,8,0.881088
10,0,101,2,0.462118
5,0,101,30,0.89892
10,0,101,16,0.429992
1,0,101,6,0.910054
50,0,101,32,0.433031
10,0,101,22,0.466208
20,0,101,16,0.455874
2,0,101,28,0.438289
10,0,101,29,0.118691
50,0,101,20,5.027119
50,0,101,24,0.432815
1,0,101,15,0.854404
20,0,101,14,0.454468
2,0,101,23,0.220531
1,0,101,1,0.511461
10,0,101,31,0.24885
5,0,101,19,0.215121
1,0,101,10,0.438881
10,0,101,23,0.222169
10,0,101,13,0.300702
1,0,101,7,0.436165
1,0,101,18,0.433814
5,0,101,20,0.924623
10,0,101,5,0.445483
50,0,101,23,0.223453
10,0,101,30,0.446238
10,0,101,8,0.800733
20,0,101,12,0.435511
20,0,101,1,0.529859
5,0,101,32,0.43502
10,0,101,9,0.437363
10,0,101,17,0.46911
5,0,101,18,0.439038
5,0,101,9,0.436543
2,0,101,18,0.445509
1,0,101,22,0.533416
5,0,101,16,0.439913
2,0,101,21,0.849048
10,0,101,32,0.437312
20,0,101,7,0.438386
50,0,101,5,0.428145
1,0,101,23,0.427782
2,0,101,25,0.527107
50,0,101,18,0.637052
1,0,101,16,0.43996
50,0,101,21,0.454127
20,0,101,17,0.221187
5,0,101,28,0.446078
50,0,101,11,0.43665
20,0,101,31,0.245403
5,0,101,13,0.303158
5,0,101,15,0.883974
1,0,101,4,0.837958
2,0,101,11,0.436253
50,0,101,6,0.442317
20,0,101,9,0.474513
2,0,101,12,0.868576
5,0,101,14,0.444357
2,0,101,3,0.891715
50,0,101,12,0.439543
5,0,101,8,0.434295
5,0,101,1,0.530317
50,0,101,22,0.87186
1,0,101,20,0.445481
20,0,101,11,0.44792
2,0,101,14,0.457684
1,0,101,26,0.438881
50,0,101,27,0.452724
50,0,101,3,0.445646
10,0,101,14,0.431417
50,0,101,1,0.537557
10,0,101,1,0.527951
5,0,101,29,0.117186
2,0,101,16,0.438849
2,0,101,20,0.435202
5,0,101,4,0.441063
2,0,101,30,0.447477
50,0,101,8,0.434076
1,0,101,3,0.461743
1,0,101,19,0.205557
20,0,101,20,0.435048
1,0,101,32,0.444025
1,0,101,17,0.220973
2,0,101,22,0.447002
20,0,101,30,0.443239
20,0,101,25,0.60291
1,0,101,21,0.488614
10,0,101,28,0.761377
10,0,101,3,0.452331
20,0,101,15,0.438672
50,0,101,17,0.222994
2,0,101,27,0.460293
1,0,101,28,0.439204
10,0,101,11,0.431864
1,0,101,31,0.247141
2,0,101,15,0.44568
5,0,101,10,0.755126
20,0,101,4,0.995645
50,0,101,2,0.477933
5,0,101,22,0.892173
2,0,101,13,0.304061
10,0,101,21,0.454959
1,0,101,9,0.438938
1,0,101,24,0.636681
20,0,101,3,0.801116
50,0,101,15,0.434808
5,0,101,5,0.432608
20,0,101,8,1.414838
5,0,101,31,0.244585
1,0,101,14,0.431634
2,0,101,2,0.51
50,0,101,28,0.439893
10,0,101,12,0.428604
50,0,101,16,1.83467
10,0,101,19,0.340182
20,0,101,6,0.781167
5,0,101,17,0.444454
50,0,101,30,0.87482
2,0,101,32,0.434161
10,0,101,25,0.280335
50,0,101,10,0.439173
1,0,101,13,0.30225
2,0,101,19,0.391302
20,0,101,28,0.435538
5,0,101,24,0.819645
5,0,101,25,0.281252
10,0,101,7,0.438696
50,0,101,31,0.243928
1,0,101,30,0.45521
50,0,101,7,0.444383
10,0,101,18,0.771684
5,0,101,27,0.452658
2,0,101,10,0.436715
5,0,101,26,0.435361
2,0,101,24,0.438013
10,0,101,6,0.645519
20,0,101,32,0.428775
5,0,101,2,0.466945
20,0,101,29,0.119885
20,0,101,27,0.864763
20,0,101,21,0.446697
10,0,101,15,0.439392
2,0,101,1,0.498799
20,0,101,2,0.458599
20,0,101,26,0.451374
2,0,101,26,0.437609
10,0,101,10,0.47474
20,0,101,5,0.436532
2,0,101,4,0.444694
20,0,101,10,0.448023
5,0,101,12,0.42673
1,0,101,11,0.813852
1,0,101,25,0.517749
1,0,101,5,0.435449
2,0,101,7,0.431522
5,0,101,21,0.918362
50,0,101,13,0.581158
5,0,101,3,0.451496
50,0,101,29,0.118393
20,0,101,13,0.33421
1,0,101,2,0.460212
50,0,101,14,0.425963
2,0,101,17,0.434231
50,0,101,19,0.235844
5,0,101,11,0.432204
2,0,101,29,0.217915
5,0,101,6,0.782529
2,0,101,6,0.447426
1,0,101,12,0.565322
10,0,101,4,0.449658
1,0,101,29,0.118136
5,0,101,23,0.218848
20,0,101,24,0.789906
10,0,101,27,2.186467
20,0,101,18,0.430006
10,0,101,24,0.430827
50,0,101,9,0.767782
20,0,101,22,0.436533
2,0,101,8,0.492365
50,0,101,4,0.837681
1,0,101,27,0.464067
10,0,101,20,0.820145
10,0,101,26,0.444146
2,0,101,5,0.433889
20,0,101,23,0.222311
2,0,101,9,0.533992
2,0,101,31,0.259098
50,0,101,25,0.28267
20,0,101,19,0.205464
5,0,101,7,0.455715
1,0,101,8,0.433779
10,0,101,2,0.500784
5,0,101,30,0.447336
10,0,101,16,0.432682
1,0,101,6,0.449749
50,0,101,32,0.432362
10,0,101,22,0.447785
20,0,101,16,0.429852
2,0,101,28,0.441747
10,0,101,29,0.11752
50,0,101,20,0.43754
50,0,101,24,0.88754
1,0,101,15,0.568044
20,0,101,14,0.443053
2,0,101,23,0.229858
1,0,101,1,0.932177
10,0,101,31,0.252933
5,0,101,19,0.429985
1,0,101,10,0.821807
10,0,101,23,0.221781
10,0,101,13,0.300994
1,0,101,7,0.539581
1,0,101,18,0.438955
5,0,101,20,0.444578
10,0,101,5,0.431417
50,0,101,23,0.220307
10,0,101,30,0.44311
10,0,101,8,0.84081
20,0,101,12,0.432205
20,0,101,1,0.819791
5,0,101,32,0.446797
10,0,101,9,0.428894
10,0,101,17,0.221395
5,0,101,18,0.844014
5,0,101,9,0.841625
2,0,101,18,0.853408
1,0,101,22,0.451856
5,0,101,16,0.431091
2,0,101,21,0.48486
10,0,101,32,0.433855
20,0,101,7,0.824835
50,0,101,5,0.459039
1,0,101,23,0.251647
2,0,101,25,0.314666
50,0,101,18,0.44181
1,0,101,16,0.444125
50,0,101,21,0.449229
20,0,101,17,0.420438
5,0,101,28,0.45729
50,0,101,11,0.435318
20,0,101,31,0.247939
5,0,101,13,0.304089
5,0,101,15,0.457998
1,0,101,4,0.441679
2,0,101,11,0.845202
50,0,101,6,0.445726
20,0,101,9,0.429681
2,0,101,12,0.44119
5,0,101,14,0.427025
2,0,101,3,0.444296
50,0,101,12,0.43552
5,0,101,8,0.463826
5,0,101,1,0.944142
50,0,101,22,0.434728
1,0,101,20,0.435903
20,0,101,11,0.448534
2,0,101,14,0.434684
1,0,101,26,0.441082
50,0,101,27,0.462733
50,0,101,3,0.457972
10,0,101,14,0.430431
50,0,101,1,0.542672
10,0,101,1,0.554514
5,0,101,29,0.121311
2,0,101,16,0.440632
2,0,101,20,0.437673
5,0,101,4,0.435398
2,0,101,30,0.448188
50,0,101,8,0.433224
1,0,101,3,0.457933
1,0,101,19,0.418236
20,0,101,20,0.44201
1,0,101,32,0.43666
1,0,101,17,0.234834
2,0,101,22,0.433328
20,0,101,30,0.881078
20,0,101,25,0.279163
1,0,101,21,0.753611
10,0,101,28,0.441618
10,0,101,3,0.503406
20,0,101,15,0.834591
50,0,101,17,0.221214
2,0,101,27,0.450313
1,0,101,28,0.870348
10,0,101,11,0.859069
1,0,101,31,0.555331
2,0,101,15,0.440558
5,0,101,10,0.430739
20,0,101,4,0.45293
50,0,101,2,0.476441
5,0,101,22,0.431269
2,0,101,13,0.34986
10,0,101,21,0.4549
1,0,101,9,0.441221
1,0,101,24,0.77204
20,0,101,3,0.453187
50,0,101,15,0.433921
5,0,101,5,0.436112
20,0,101,8,0.833063
5,0,101,31,1.011419
1,0,101,14,2.572069
2,0,101,2,0.943714
50,0,101,28,0.43909
10,0,101,12,0.443337
50,0,101,16,0.928902
10,0,101,19,0.206841
20,0,101,6,0.447404
5,0,101,17,0.271612
50,0,101,30,0.466446
2,0,101,32,0.447868
10,0,101,25,0.485725
50,0,101,10,0.444904
1,0,101,13,0.318845
2,0,101,19,0.206039
20,0,101,28,0.444841
5,0,101,24,0.430925
5,0,101,25,0.530938
10,0,101,7,0.859973
50,0,101,31,0.529773
1,0,101,30,0.998929
50,0,101,7,0.440931
10,0,101,18,0.772272
5,0,101,27,0.738121
2,0,101,10,0.428508
5,0,101,26,0.429525
2,0,101,24,0.467182
10,0,101,6,0.444522
20,0,101,32,0.512343
5,0,101,2,0.822475
20,0,101,29,0.125451
20,0,101,27,0.449678
20,0,101,21,0.449592
10,0,101,15,0.433479
2,0,101,1,0.983899
20,0,101,2,0.477246
20,0,101,26,0.437384
2,0,101,26,0.445748
10,0,101,10,0.431965
20,0,101,5,0.441555
2,0,101,4,0.443127
20,0,101,10,0.895553
5,0,101,12,0.432528
1,0,101,11,0.75683
1,0,101,25,0.275657
1,0,101,5,0.430511
2,0,101,7,0.766313
5,0,101,21,0.450114
50,0,101,13,0.332696
5,0,101,3,0.464939
50,0,101,29,0.117155
20,0,101,13,0.309005
1,0,101,2,0.522446
50,0,101,14,0.426967
2,0,101,17,0.221317
50,0,101,19,0.206339
5,0,101,11,0.4274
2,0,101,29,0.121858
5,0,101,6,0.441065
2,0,101,6,0.441153
1,0,101,12,0.871015
10,0,101,4,0.43791
1,0,101,29,0.118021
5,0,101,23,0.227988
20,0,101,24,0.433228
10,0,101,27,0.956644
20,0,101,18,0.437011
10,0,101,24,0.777958
50,0,101,9,0.442561
20,0,101,22,1.111593
2,0,101,8,0.485591
50,0,101,4,0.768335
1,0,101,27,1.11869
10,0,101,20,0.430707
10,0,101,26,0.913153
2,0,101,5,0.441801
20,0,101,23,0.48351
2,0,101,9,0.429181
2,0,101,31,0.24691
50,0,101,25,0.276781
20,0,101,19,0.206692
5,0,101,7,0.435092
50,0,101,26,0.44369
10,0,101,2,0.518425
5,0,101,30,0.45149
10,0,101,16,0.861603
1,0,101,6,0.453885
50,0,101,32,0.919887
10,0,101,22,0.436754
20,0,101,16,0.428083
2,0,101,28,0.436919
10,0,101,29,0.119048
50,0,101,20,0.472733
50,0,101,24,0.430707
1,0,101,15,0.905091
20,0,101,14,0.434744
2,0,101,23,0.21871
1,0,101,1,0.495372
10,0,101,31,0.496678
5,0,101,19,0.210787
1,0,101,10,0.432749
10,0,101,23,0.222393
10,0,101,13,0.306878
1,0,101,7,0.435999
1,0,101,18,0.451852
5,0,101,20,0.85471
10,0,101,5,0.467968
50,0,101,23,0.406392
10,0,101,30,0.914826
10,0,101,8,0.845644
20,0,101,12,0.429069
20,0,101,1,0.930783
5,0,101,32,0.785738
10,0,101,9,0.835654
10,0,101,17,0.220699
5,0,101,18,0.439895
5,0,101,9,0.425855
2,0,101,18,0.438691
1,0,101,22,0.439263
5,0,101,16,0.433047
2,0,101,21,0.460399
10,0,101,32,0.509622
20,0,101,7,0.835746
50,0,101,5,0.441515
1,0,101,23,0.445337
2,0,101,25,0.271743
50,0,101,18,0.893943
1,0,101,16,0.444479
50,0,101,21,0.446076
20,0,101,17,0.224638
5,0,101,28,0.440646
50,0,101,11,0.833309
20,0,101,31,0.244505
5,0,101,13,0.308444
5,0,101,15,0.471402
1,0,101,4,0.443064
2,0,101,11,0.430718
50,0,101,6,0.442632
20,0,101,9,0.429694
2,0,101,12,0.430923
5,0,101,14,1.46791
2,0,101,3,0.86526
50,0,101,12,0.436441
5,0,101,8,0.433539
5,0,101,1,0.717142
50,0,101,22,0.767687
1,0,101,20,0.439798
20,0,101,11,0.440974
2,0,101,14,0.427449
1,0,101,26,0.761062
50,0,101,27,0.462554
50,0,101,3,0.462021
10,0,101,14,0.434171
50,0,101,1,0.534497
10,0,101,1,0.717426
5,0,101,29,0.119478
2,0,101,16,0.817913
2,0,101,20,0.772306
5,0,101,4,0.460107
2,0,101,30,0.450348
50,0,101,8,0.432197
1,0,101,3,0.467338
1,0,101,19,0.206272
20,0,101,20,0.435119
1,0,101,32,0.442719
1,0,101,17,0.380657
2,0,101,22,0.74601
20,0,101,30,0.449462
20,0,101,25,0.281784
1,0,101,21,0.50222
10,0,101,28,0.457398
10,0,101,3,0.457514
20,0,101,15,0.450146
50,0,101,17,0.224248
2,0,101,27,0.802128
1,0,101,28,0.442201
10,0,101,11,0.445442
1,0,101,31,0.253666
2,0,101,15,0.4404
5,0,101,10,0.760412
20,0,101,4,0.740354
50,0,101,2,0.480226
5,0,101,22,0.43435
2,0,101,13,0.316292
10,0,101,21,0.447235
1,0,101,9,0.440484
1,0,101,24,0.438122
20,0,101,3,0.449253
50,0,101,15,0.443904
5,0,101,5,0.865228
20,0,101,8,0.463778
5,0,101,31,0.24695
1,0,101,14,0.423948
2,0,101,2,0.468004
50,0,101,28,0.552762
10,0,101,12,0.430777
50,0,101,16,0.44315
10,0,101,19,0.204798
20,0,101,6,0.448504
5,0,101,17,0.222431
50,0,101,30,0.443554
2,0,101,32,0.434849
10,0,101,25,0.514066
50,0,101,10,0.861324
1,0,101,13,0.653835
2,0,101,19,0.214502
20,0,101,28,0.446467
5,0,101,24,0.877743
5,0,101,25,0.271619
10,0,101,7,0.444651
50,0,101,31,0.245407
1,0,101,30,0.462452
50,0,101,7,0.435861
10,0,101,18,0.438867
5,0,101,27,0.461411
2,0,101,10,0.441622
5,0,101,26,4.568255
2,0,101,24,0.856948
10,0,101,6,0.441446
20,0,101,32,0.435868
5,0,101,2,0.842762
20,0,101,29,0.117462
20,0,101,27,0.451312
20,0,101,21,0.444616
10,0,101,15,0.868449
2,0,101,1,0.486689
20,0,101,2,0.465923
20,0,101,26,0.431977
2,0,101,26,0.439532
10,0,101,10,0.433718
20,0,101,5,0.430971
2,0,101,4,0.432647
20,0,101,10,0.446399
5,0,101,12,0.427565
1,0,101,11,0.430618
1,0,101,25,0.283996
1,0,101,5,0.458348
2,0,101,7,0.845327
5,0,101,21,0.92528
50,0,101,13,0.304688
5,0,101,3,0.460764
50,0,101,29,0.121934
20,0,101,13,0.336633
1,0,101,2,0.470725
50,0,101,14,0.436464
2,0,101,17,0.223473
50,0,101,19,0.415072
5,0,101,11,0.430345
2,0,101,29,0.118356
5,0,101,6,0.455447
2,0,101,6,0.495931
1,0,101,12,0.440923
10,0,101,4,0.503954
1,0,101,29,0.118723
5,0,101,23,0.221705
20,0,101,24,0.934869
10,0,101,27,0.813826
20,0,101,18,0.846995
10,0,101,24,0.438943
50,0,101,9,0.43624
20,0,101,22,0.857747
2,0,101,8,0.920413
50,0,101,4,0.445384
1,0,101,27,0.864708
10,0,101,20,0.441652
10,0,101,26,0.434415
2,0,101,5,0.459395
20,0,101,23,0.219261
2,0,101,9,0.430415
2,0,101,31,0.246279
50,0,101,25,0.274979
20,0,101,19,0.205843
5,0,101,7,0.432587
50,0,101,26,0.440747
1,0,101,8,0.830194
5,0,101,30,0.45205
10,0,101,16,0.468428
1,0,101,6,0.455734
50,0,101,32,0.870926
10,0,101,22,0.434293
20,0,101,16,0.444655
2,0,101,28,0.442217
10,0,101,29,0.125148
50,0,101,20,0.434822
50,0,101,24,0.442124
1,0,101,15,0.435154
20,0,101,14,0.461169
2,0,101,23,0.473988
1,0,101,1,0.514106
10,0,101,31,0.24689
5,0,101,19,0.248453
1,0,101,10,0.430914
10,0,101,23,0.219675
10,0,101,13,0.310207
1,0,101,7,0.448123
1,0,101,18,0.437383
5,0,101,20,0.439048
10,0,101,5,0.43469
50,0,101,23,0.47655
10,0,101,30,0.452277
10,0,101,8,0.438854
20,0,101,12,0.434877
20,0,101,1,0.521351
5,0,101,32,0.439251
10,0,101,9,0.440563
10,0,101,17,0.22189
5,0,101,18,0.431371
5,0,101,9,0.858867
2,0,101,18,0.438155
1,0,101,22,0.855633
5,0,101,16,0.447688
2,0,101,21,0.457949
10,0,101,32,0.435432
20,0,101,7,0.446474
50,0,101,5,0.827577
1,0,101,23,0.223195
2,0,101,25,0.279647
50,0,101,18,0.436598
1,0,101,16,1.226825
50,0,101,21,0.918821
20,0,101,17,0.232169
5,0,101,28,0.45049
50,0,101,11,2.910309
20,0,101,31,0.477646
5,0,101,13,0.309891
5,0,101,15,0.438522
1,0,101,4,0.452045
2,0,101,11,0.438235
50,0,101,6,0.863181
20,0,101,9,0.434477
2,0,101,12,0.440133
5,0,101,14,0.444556
2,0,101,3,0.458448
50,0,101,12,0.807286
5,0,101,8,0.883166
5,0,101,1,0.548337
50,0,101,22,0.445599
1,0,101,20,0.805677
20,0,101,11,0.436867
2,0,101,14,0.449369
1,0,101,26,0.775869
50,0,101,27,0.452307
50,0,101,3,0.458936
10,0,101,14,0.437583
50,0,101,1,0.522972
10,0,101,1,0.892762
5,0,101,29,0.270154
2,0,101,16,0.877804
2,0,101,20,0.434736
5,0,101,4,0.45123
2,0,101,30,0.446715
50,0,101,8,0.460111
1,0,101,3,0.456295
1,0,101,19,0.205138
20,0,101,20,0.452487
1,0,101,32,0.441025
1,0,101,17,0.221371
2,0,101,22,0.435545
20,0,101,30,0.45446
20,0,101,25,0.274682
1,0,101,21,0.519134
10,0,101,28,0.504637
10,0,101,3,0.900589
20,0,101,15,0.445387
50,0,101,17,0.447938
2,0,101,27,0.456598
1,0,101,28,0.440419
10,0,101,11,0.444197
1,0,101,31,0.25662
2,0,101,15,0.842064
5,0,101,10,2.358665
20,0,101,4,0.438026
50,0,101,2,0.478357
5,0,101,22,0.889222
2,0,101,13,0.429184
10,0,101,21,0.453974
1,0,101,9,0.441441
1,0,101,24,0.886017
20,0,101,3,0.449031
50,0,101,15,0.434751
5,0,101,5,0.441109
20,0,101,8,0.430648
5,0,101,31,0.244274
1,0,101,14,0.829848
2,0,101,2,0.461863
50,0,101,28,0.439245
10,0,101,12,0.444892
50,0,101,16,0.432886
10,0,101,19,0.21231
20,0,101,6,0.4422
5,0,101,17,0.26186
50,0,101,30,0.459186
2,0,101,32,0.430778
10,0,101,25,0.280335
50,0,101,10,0.439307
1,0,101,13,0.57548
2,0,101,19,0.206556
20,0,101,28,0.434756
5,0,101,24,0.440771
5,0,101,25,0.272761
10,0,101,7,0.462878
50,0,101,31,0.254086
1,0,101,30,0.456427
50,0,101,7,0.445121
10,0,101,18,0.429797
5,0,101,27,0.458969
2,0,101,10,0.527166
5,0,101,26,0.788798
2,0,101,24,0.791947
10,0,101,6,0.44725
20,0,101,32,0.838232
5,0,101,2,0.635883
20,0,101,29,0.119
20,0,101,27,0.452074
20,0,101,21,0.458642
10,0,101,15,0.440182
2,0,101,1,0.513323
20,0,101,2,0.4636
20,0,101,26,0.438565
2,0,101,26,0.43565
10,0,101,10,0.433379
20,0,101,5,0.434532
2,0,101,4,0.451396
20,0,101,10,0.494519
5,0,101,12,0.737875
1,0,101,11,0.436878
1,0,101,25,0.273407
1,0,101,5,0.825213
2,0,101,7,0.442117
5,0,101,21,0.458901
50,0,101,13,0.307253
5,0,101,3,0.484301
50,0,101,29,0.118604
20,0,101,13,0.537206
1,0,101,2,0.478939
50,0,101,14,0.422908
2,0,101,17,0.220824
50,0,101,19,0.206757
5,0,101,11,0.432993
2,0,101,29,0.120837
5,0,101,6,0.801899
2,0,101,6,0.445932
1,0,101,12,0.435356
10,0,101,4,0.434667
1,0,101,29,0.118464
5,0,101,23,0.220675
20,0,101,24,0.440503
10,0,101,27,0.448691
20,0,101,18,0.426492
10,0,101,24,0.435457
50,0,101,9,0.42575
20,0,101,22,0.44137
2,0,101,8,0.485048
50,0,101,4,0.449262
1,0,101,27,0.458657
10,0,101,20,0.429167
10,0,101,26,0.768051
2,0,101,5,0.453727
20,0,101,23,0.220272
2,0,101,9,0.447684
2,0,101,31,0.244988
50,0,101,25,0.2729
20,0,101,19,0.207881
5,0,101,7,1.071535
50,0,101,26,0.443911
1,0,101,8,0.43907
10,0,101,2,0.470574
10,0,101,16,0.765532
1,0,101,6,0.453298
50,0,101,32,0.429229
10,0,101,22,0.436798
20,0,101,16,0.437172
2,0,101,28,0.439172
10,0,101,29,0.120613
50,0,101,20,0.468463
50,0,101,24,0.439231
1,0,101,15,0.43543
20,0,101,14,0.765569
2,0,101,23,0.21822
1,0,101,1,0.829135
10,0,101,31,0.247707
5,0,101,19,0.369482
1,0,101,10,0.470839
10,0,101,23,0.424585
10,0,101,13,0.304661
1,0,101,7,0.439983
1,0,101,18,0.603088
5,0,101,20,0.908024
10,0,101,5,0.448016
50,0,101,23,0.225741
10,0,101,30,0.813825
10,0,101,8,0.440113
20,0,101,12,0.476825
20,0,101,1,0.879712
5,0,101,32,0.775279
10,0,101,9,0.727588
10,0,101,17,0.225615
5,0,101,18,0.438617
5,0,101,9,0.430365
2,0,101,18,0.837372
1,0,101,22,0.448427
5,0,101,16,0.43721
2,0,101,21,0.821379
10,0,101,32,0.440117
20,0,101,7,0.444936
50,0,101,5,1.080676
1,0,101,23,0.508143
2,0,101,25,0.271414
50,0,101,18,0.788203
1,0,101,16,0.443789
50,0,101,21,0.445374
20,0,101,17,0.221492
5,0,101,28,0.432623
50,0,101,11,0.43707
20,0,101,31,0.495173
5,0,101,13,0.304893
5,0,101,15,0.433874
1,0,101,4,1.271919
2,0,101,11,0.432453
50,0,101,6,0.439951
20,0,101,9,0.426135
2,0,101,12,0.443658
5,0,101,14,0.432466
2,0,101,3,0.462012
50,0,101,12,0.76019
5,0,101,8,0.44486
5,0,101,1,0.862437
50,0,101,22,0.726453
1,0,101,20,0.438081
20,0,101,11,0.442243
2,0,101,14,0.428465
1,0,101,26,0.441406
50,0,101,27,0.451968
50,0,101,3,0.797609
10,0,101,14,0.424133
50,0,101,1,0.538516
10,0,101,1,0.510437
5,0,101,29,0.119637
2,0,101,16,0.436115
2,0,101,20,0.431706
5,0,101,4,0.434055
2,0,101,30,0.776116
50,0,101,8,0.442774
1,0,101,3,0.456417
1,0,101,19,0.367382
20,0,101,20,0.445132
1,0,101,32,0.442852
1,0,101,17,0.463717
2,0,101,22,0.44365
20,0,101,30,0.451439
20,0,101,25,0.48981
1,0,101,21,0.49392
10,0,101,28,0.436742
10,0,101,3,0.456594
20,0,101,15,0.445193
50,0,101,17,0.222082
2,0,101,27,0.45213
1,0,101,28,0.78623
10,0,101,11,0.432795
1,0,101,31,0.451614
2,0,101,15,0.899201
5,0,101,10,0.95868
20,0,101,4,0.443229
50,0,101,2,0.488507
5,0,101,22,0.4378
2,0,101,13,0.306028
10,0,101,21,0.480618
1,0,101,9,0.431581
1,0,101,24,0.858993
20,0,101,3,0.451642
50,0,101,15,0.442553
5,0,101,5,0.443619
20,0,101,8,0.432833
5,0,101,31,0.245056
1,0,101,14,0.856617
2,0,101,2,0.476672
50,0,101,28,0.475294
10,0,101,12,0.429739
50,0,101,16,0.431874
10,0,101,19,0.214351
20,0,101,6,0.944492
5,0,101,17,0.231121
50,0,101,30,0.446902
2,0,101,32,0.433075
10,0,101,25,0.276361
50,0,101,10,0.460161
1,0,101,13,0.630065
2,0,101,19,0.205856
20,0,101,28,0.437808
5,0,101,24,0.44398
5,0,101,25,0.27099
10,0,101,7,0.871621
50,0,101,31,0.243505
1,0,101,30,0.480269
50,0,101,7,0.81991
10,0,101,18,0.445106
5,0,101,27,0.456855
2,0,101,10,0.431576
5,0,101,26,0.87095
2,0,101,24,0.440805
10,0,101,6,0.491949
20,0,101,32,0.437264
5,0,101,2,0.466316
20,0,101,29,0.216719
20,0,101,27,0.830363
20,0,101,21,0.449999
10,0,101,15,0.44834
2,0,101,1,0.878826
20,0,101,2,0.479735
20,0,101,26,2.75616
2,0,101,26,0.58348
10,0,101,10,0.430542
20,0,101,5,0.439297
2,0,101,4,0.442607
20,0,101,10,0.447226
5,0,101,12,0.449823
1,0,101,11,0.447215
1,0,101,25,0.586548
1,0,101,5,0.447056
2,0,101,7,0.434247
5,0,101,21,0.448298
50,0,101,13,0.75496
5,0,101,3,0.452626
50,0,101,29,0.222541
20,0,101,13,0.310112
1,0,101,2,0.944619
50,0,101,14,0.887988
2,0,101,17,0.416807
50,0,101,19,0.213738
5,0,101,11,0.437811
2,0,101,29,0.117157
5,0,101,6,0.807791
2,0,101,6,0.44612
1,0,101,12,0.43091
10,0,101,4,0.45239
1,0,101,29,0.117181
5,0,101,23,0.220243
20,0,101,24,0.440121
10,0,101,27,0.448687
20,0,101,18,0.439513
10,0,101,24,0.871482
50,0,101,9,0.426675
20,0,101,22,0.433685
2,0,101,8,0.493423
50,0,101,4,0.438215
1,0,101,27,0.467951
10,0,101,20,0.798279
10,0,101,26,0.427275
2,0,101,5,0.432657
20,0,101,23,0.220465
2,0,101,9,0.424704
2,0,101,31,0.442749
50,0,101,25,0.281002
20,0,101,19,0.206929
5,0,101,7,0.44646
50,0,101,26,0.430466
1,0,101,8,0.431822
10,0,101,2,0.459378
5,0,101,30,1.119767
1,0,101,6,0.7997
50,0,101,32,0.433229
10,0,101,22,0.445163
20,0,101,16,0.740611
2,0,101,28,0.469004
10,0,101,29,0.227816
50,0,101,20,0.447734
50,0,101,24,0.444352
1,0,101,15,0.437969
20,0,101,14,0.433975
2,0,101,23,0.219085
1,0,101,1,0.849111
10,0,101,31,0.446713
5,0,101,19,0.385239
1,0,101,10,0.435081
10,0,101,23,0.219675
10,0,101,13,0.543074
1,0,101,7,0.432698
1,0,101,18,0.43314
5,0,101,20,0.439105
10,0,101,5,0.654087
50,0,101,23,0.389361
10,0,101,30,0.836021
10,0,101,8,0.447305
20,0,101,12,0.440657
